User ID,User,email,Vet ID,ชื่อ คลินิก/ โรงพยาบาลสัตว์ / ร้านค้า,แขวง/ตำบล,เขต/อำเภอ,จังหวัด,Address ID,วันที่เปิดทำการ,เวลาเปิดทำการ,เวลาปิดทำการ,ที่อยู่,เบอร์โทรคลินิก/ โรงพยาบาลสัตว์ / ร้านค้า,เลขละติจูด-ลองติจูด,Link แชร์โลเคชั่น,Facebook Page ของคลินิก/ โรงพยาบาลสัตว์ / ร้านค้า,Line@ คลินิก/ โรงพยาบาลสัตว์ / ร้านค้า
173,trio110601173,110601173@supertriodog.com,110601173,คลินิกหมอตั๊กรักษาสัตว์,บางเสาธง,อำเภอบางเสาธง,สมุทรปราการ,110601,ทุกวัน,9:00:00 AM,8:00:00 PM,888/16 ม.7,659852496,HRWM+67 ตำบลบางเสาธง อำเภอบางเสาธง สมุทรปราการ,คลินิกหมอตั๊กรักษาสัตว์ 065 985 2496 https://maps.app.goo.gl/2JYkqz6AdSC7Zwsp9?g_st=ic,คลินิกหมอตั๊กรักษาสัตว์,659852496
174,trio830105174,830105174@supertriodog.com,830105174,โรงพยาบาลสัตว์แม่หลวน,วิชิต,อำเภอเมืองภูเก็ต,ภูเก็ต,830105,ทุกวัน,8:30:00 AM,10:30:00 PM,18 ถ.แม่หลวน,095 278 0789,"7.888592759023444, 98.38199532284722",https://goo.gl/maps/EzZoinEHZJqoNvAP8,https://www.facebook.com/profile.php?id=100064000927286,
175,trio801401175,801401175@supertriodog.com,801401175,โรงพยาบาลสัตว์สิชล,สิชล,อำเภอสิชล,นครศรีธรรมราช,801401,ทุกวัน,8:30:00 AM,7:30:00 PM,39/2,075 535 077,"9.005771638816514, 99.89923870751166",https://goo.gl/maps/wovyke9kbokAqxe69,https://www.facebook.com/profile.php?id=100063796860150,
176,trio104203176,104203176@supertriodog.com,104203176,คลินิก​เจริญ​สัตวแพทย์,แขวงคลองถนน,เขตสายไหม,กรุงเทพมหานคร,104203,"วันจันทร์, วันอังคาร, วันพุธ, วันพฤหัส, วันเสาร์",9:30:00 AM,7:05:00 PM,99/126​ หมู่บ้าน​วิ​สต้า​ปาร์ค​วัชร​พล,21530561,"13.8934218, 100.6408351",เจริญสัตวแพทย์ 02 153 0561 https://maps.app.goo.gl/31cNEpwaeFdeCKQMA,คลินิก​เจริญ​สัตวแพทย์,
177,trio901116177,901116177@supertriodog.com,901116177,คลินิกรักษาสัตว์หมอเมย์,บ้านพรุ,อำเภอหาดใหญ่,สงขลา,901116,ทุกวัน,9:00:00 AM,9:00:00 PM,434 ถ. กาญจนวนิช,"062-9731473, 0814789067","6.940773448180335, 100.47089780565425",https://goo.gl/maps/5ox3d4QoEqrsDarn7,https://www.facebook.com/profile.php?id=100064813385723,
178,trio830301178,830301178@supertriodog.com,830301178,คลินิกรักษาสัตว์ลายัน,เทพกระษัตรี,อำเภอถลาง,ภูเก็ต,830301,ทุกวัน,9:00:00 AM,7:00:00 PM,310/164-165,814166101,"8.027278292230111, 98.33078626148203",https://goo.gl/maps/5nsPXg5BeVwa6Tw59,https://www.facebook.com/layanvetclinic,
179,trio850205179,850205179@supertriodog.com,850205179,โรงพยาบาลสัตว์แก้วกาญจน์,บางแก้ว,อำเภอละอุ่น,ระนอง,850205,ทุกวัน,8:00:00 AM,9:00:00 PM,89/2 หมู่15 ถนนบางนา-ตราด กม.5,083-693-8811,"13.66272, 100.65607",Kaewkarn Animal Hospital 083 693 8811 https://maps.app.goo.gl/EUZECbwLxjGiLNwS7?g_st=ic,kaewkarnanimalhospital,@kkfamily
180,trio760709180,760709180@supertriodog.com,760709180,โรงพยาบาลสัตว์วัชรพล,ท่าแร้ง,อำเภอบ้านแหลม,เพชรบุรี,760709,ทุกวัน,9:00:00 AM,9:00:00 PM,126/119 ถ.วัชรพล,29454900,"(13.8582273, 100.6410956)",https://maps.app.goo.gl/EysDeSw4vP3UgKJz8?g_st=ic,โรงพยาบาลสัตว์วัชรพล,vet_wah
181,trio104202181,104202181@supertriodog.com,104202181,เก็งกิเพ็ทคลินิก,แขวงออเงิน,เขตสายไหม,กรุงเทพมหานคร,104202,"วันจันทร์, วันอังคาร, วันพุธ, วันพฤหัส, วันเสาร์, วันอาทิตย์",10:30:00 AM,8:30:00 PM,299/1-2 ถ.สุขาภิบาล 5,802822956,"(13.9083642, 100.6725161)",https://maps.app.goo.gl/Rcp65VGXSsC9zerE6?g_st=ic,เก็งกิเพ็ทคลินิก - Genki Pet Clinic & Drugstore จำหน่ายยาสัตว์,genkivet
182,trio830303182,830303182@supertriodog.com,830303182,หาดสุรินทร์รักษาสัตว์,เชิงทะเล,อำเภอถลาง,ภูเก็ต,830303,"วันจันทร์, วันอังคาร, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์",9:00:00 AM,6:00:00 PM,8/48 ถนน ศรีสุนทร,082 422 0038,"7.976621257543772, 98.28568403952299",https://goo.gl/maps/Ws1tLLynd819d4Uq7,https://www.facebook.com/surinbeachvetclinic,
183,trio820501183,820501183@supertriodog.com,820501183,ตะกั่วป่าสัตวแพทย์,ตะกั่วป่า,อำเภอตะกั่วป่า,พังงา,820501,"วันจันทร์, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",9:00:00 AM,6:00:00 PM,7/34 ถนนวงศ์พาณิชย์,987109053,"8.872415504697276, 98.35270536518163",https://goo.gl/maps/yRHMUDwSrtnD4HcY8,https://www.facebook.com/tkpvet,
184,trio210203184,210203184@supertriodog.com,210203184,เลิฟลี่แคร์สัตวแพทย์,บ้านฉาง,อำเภอบ้านฉาง,ระยอง,210203,"วันจันทร์, วันอังคาร, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์",9:30:00 AM,7:00:00 PM,195/92 ม.3 ถนนเทศบาล31 เนินสำเหร่ ยายร้า,065 2239444,"(12.7321915, 101.0491767)",เลิฟลี่แคร์สัตวแพทย์ 065 223 9444 https://maps.app.goo.gl/yXms5CFWVsuJ16Af6?g_st=ic,เลิฟลี่แคร์สัตวแพทย์ Lovely Care Animal Clinic-เนินสำเหร่-ยายร้า,-
185,trio760709185,760709185@supertriodog.com,760709185,โรงพยาบาลสัตว์ คริสตัลเพ็ท,ท่าแร้ง,อำเภอบ้านแหลม,เพชรบุรี,760709,ทุกวัน,9:00:00 AM,9:00:00 PM,เลขที่ 1  ถ.รามอินทรา ซ.รามอินทรา 34 แยก 14,090-9982111,"13.8468194, 100.6327134",https://maps.app.goo.gl/hDVwsXmYb84znj4N7?g_st=ic,โรงพยาบาลสัตว์คริสตัลเพ็ท,909982111
186,trio110117186,110117186@supertriodog.com,110117186,โรงพยาบาลสัตว์แพรกษาใหม่,แพรกษาใหม่,อำเภอเมืองสมุทรปราการ,สมุทรปราการ,110117,ทุกวัน,9:00:00 AM,9:00:00 PM,439/13 ถนนเทพารักษ์,23343331,"(13.5940470, 100.6584777)","13°35'38.6""N 100°39'30.5""E https://maps.app.goo.gl/9qYHkKpnT9BWsT3q9?g_st=ic",-,921136610
187,trio310401187,310401187@supertriodog.com,310401187,คลินิกเพื่อนสัตว์,นางรอง,อำเภอนางรอง,บุรีรัมย์,310401,"วันจันทร์, วันอังคาร, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์",9:00:00 AM,7:00:00 PM,541/1 ถนนประจันตเขต,891560874,"14.6342974, 102.7935908",ปักหมุด https://maps.app.goo.gl/Na6Kznpmyci3BfiN6,,
188,trio320901188,320901188@supertriodog.com,320901188,คลินิกเพื่อนสี่ขาสัตวแพทย์,ระแงง,อำเภอศีขรภูมิ,สุรินทร์,320901,ทุกวัน,9:00:00 AM,6:30:00 PM,ศีขรภูมิ,941593536,"14.9440664, 103.7853561",เพื่อนสี่ขาสัตวแพทย์ 094 159 3536 https://maps.app.goo.gl/8vNSGKnpCiBop7Tt5,,
189,trio471201189,471201189@supertriodog.com,471201189,คลินิกรักษ์สัตว์,สว่างแดนดิน,อำเภอสว่างแดนดิน,สกลนคร,471201,ทุกวัน,8:30:00 AM,6:00:00 AM,ถนนพลานุคุณ,850110408,"17.4752106, 103.4532084",คลินิกรักษ์สัตว์สว่างแดนดิน 085 011 0408 https://maps.app.goo.gl/ZWpZupBHV5XLdSUv5,,
190,trio471214190,471214190@supertriodog.com,471214190,คลินิกรักษาสัตว์โพนทอง,แวง,อำเภอสว่างแดนดิน,สกลนคร,471214,ทุกวัน,9:00:00 AM,6:30:00 PM,เยื้องปั๊ม ปตท.,892792566,"16.3025721, 103.9792546",ปักหมุด https://maps.app.goo.gl/a6jdK82X5Rr6XQSo9,,
191,trio800101191,800101191@supertriodog.com,800101191,สุคนธาสัตวแพทย์,ในเมือง,อำเภอเมืองนครศรีธรรมราช,นครศรีธรรมราช,800101,ทุกวัน,9:00:00 AM,7:00:00 PM,1 ถนนพิทักษ์พนมเขต,42614234,"16.5403527, 104.7305474",สุคนธาสัตวแพทย์ 042 614 234 https://maps.app.goo.gl/A6NoigmZ4YB57SGG7,,
192,trio310701192,310701192@supertriodog.com,310701192,คลินิกสัตว์ประโคนชัย,ประโคนชัย,อำเภอประโคนชัย,บุรีรัมย์,310701,ทุกวัน,8:30:00 AM,7:00:00 PM,ในปั๊มพีที,814045900,"14.6098286, 103.0875616",คลินิกสัตว์ประโคนชัย 081 404 5900 https://maps.app.goo.gl/1DuCdfQ1moorQxuv7,,
193,trio430202193,430202193@supertriodog.com,430202193,ท่าบ่อสัตวแพทย์,น้ำโมง,อำเภอท่าบ่อ,หนองคาย,430202,ทุกวัน,9:00:00 AM,7:00:00 PM,211,910607627,"17.8508660, 102.5738147",ท่าบ่อสัตวแพทย์ (Thabo Veterinary Clinic) 091 060 7627 https://maps.app.goo.gl/5GrJPnY7KW9zeQ5h6,,
194,trio800101194,800101194@supertriodog.com,800101194,โรงพยาบาลสัตว์เพ็ทอะราวด์มี,ในเมือง,อำเภอเมืองนครศรีธรรมราช,นครศรีธรรมราช,800101,ทุกวัน,9:00:00 AM,8:00:00 PM,เลขที่ 1 ซอยเลี่ยงเมือง3,983497130,"15.2666024, 104.8346674",โรงพยาบาลสัตว์เพ็ทอะราวดน์มี 098 349 7130 https://maps.app.goo.gl/TbCkfteMU9HwdGQ7A,,
195,trio470401195,470401195@supertriodog.com,470401195,พรรณาสัตวแพทย์,พรรณา,อำเภอพรรณานิคม,สกลนคร,470401,ทุกวัน,5:00:00 PM,8:00:00 PM,ปากทางเข้าพรรณา,818791499,"17.3455042, 103.8497844",พรรณา สัตวแพทย์ https://maps.app.goo.gl/ZfSKL8M9uVsnYfHt5,,
196,trio320501196,320501196@supertriodog.com,320501196,วีเพ็ทรักษาสัตว์,กังแอน,อำเภอปราสาท,สุรินทร์,320501,ทุกวัน,9:00:00 AM,6:30:00 PM,ถนนสุรินทร์-ช่องจอม,910179715,"14.6379826, 103.4058097",วีเพ็ทรักษาสัตว์ (VPET Animal Clinic) 091 017 9715 https://maps.app.goo.gl/foQo77NFz8nUN9k19,,
197,trio800101197,800101197@supertriodog.com,800101197,สิริพิชญ์รักษาสัตว์,ในเมือง,อำเภอเมืองนครศรีธรรมราช,นครศรีธรรมราช,800101,ทุกวัน,9:00:00 AM,7:00:00 PM,73 33/72 ถนนบุลำดวน,611541978,"15.0002591, 103.0962211",สิริพิชญ์ รักษาสัตว์ 061 154 1978 https://maps.app.goo.gl/cHiV5oq7qBQrTAys6,,
198,trio401512198,401512198@supertriodog.com,401512198,สำโรงทาบรักษาสัตว์,หนองไผ่ล้อม,อำเภอหนองสองห้อง,ขอนแก่น,401512,"วันจันทร์, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",9:00:00 AM,6:30:00 PM,589,612342983,"15.0219968, 103.9374199",สำโรงทาบรักษาสัตว์ 061 234 2983 https://maps.app.goo.gl/C91rfGDZYZSd7aza9,,
199,trio480112199,480112199@supertriodog.com,480112199,หมอแบตรักษาสัตว์,หนองญาติ,อำเภอเมืองนครพนม,นครพนม,480112,ทุกวัน,9:00:00 AM,7:30:00 PM,434 ถ.นิตโย,824149464,"17.3830520, 104.7357382",หมอแบตรักษาสัตว์ 082 414 9464 https://maps.app.goo.gl/3VuRnPq4y331bcA7A,,
200,trio800101200,800101200@supertriodog.com,800101200,ร้านชาติชายฟาร์ม,ในเมือง,อำเภอเมืองนครศรีธรรมราช,นครศรีธรรมราช,800101,ทุกวัน,8:00:00 AM,7:00:00 PM,ถนนเทศบาบ3,818779300,"14.8916526, 103.4897518",หจก. ชาติชายฟาร์ม 081 877 9300 https://maps.app.goo.gl/wH3f7H48bM51UZJN6,,
201,trio800101201,800101201@supertriodog.com,800101201,ชยางกูรสัตวแพทย์,ในเมือง,อำเภอเมืองนครศรีธรรมราช,นครศรีธรรมราช,800101,ทุกวัน,9:00:00 AM,7:00:00 PM,290 ถนนแม่ชี,845886888,"15.2713389, 104.8363659",ชยางกูรสัตวแพทย์ 084 588 6888 https://maps.app.goo.gl/BdoUx2dNRc2f3qaLA,,
202,trio800101202,800101202@supertriodog.com,800101202,โรงพยาบาลสัตว์อุบลราชธานี สาขาหลังวัดแจ้ง,ในเมือง,อำเภอเมืองนครศรีธรรมราช,นครศรีธรรมราช,800101,ทุกวัน,8:00:00 AM,12:00:00 PM,236 ถ.สุริยาตร์,987750823,"15.2376486, 104.8589042",โรงพยาบาลสัตว์อุบลราชธานี https://maps.app.goo.gl/HB3Rp896uwXCvvjBA,,
